verseId1,verseId2,score
27:32,7:18,0.8485
27:32,10:75,0.8485
27:32,2:27,0.8082
27:32,28:20,0.7903
27:32,12:41,0.7113
27:33,53:5,3.5703
27:33,51:44,1.2625
27:33,41:15,1.1901
27:33,47:13,1.0201
27:33,4:84,0.9552
27:33,6:8,0.9018
27:33,40:22,0.8926
27:33,11:66,0.8828
27:33,10:71,0.8311
27:33,8:52,0.7934
27:33,35:44,0.7533
27:33,40:21,0.7533
27:34,3:26,0.6254
27:34,3:18,0.6215
27:34,17:111,0.5367
27:34,13:23,0.4947
27:34,43:60,0.4687
27:34,16:32,0.4496
27:34,28:4,0.4481
27:34,62:1,0.444
27:34,5:65,0.4413
27:34,2:58,0.4358
27:34,22:14,0.4084
27:34,40:8,0.3956
27:35,35:4,1.0373
27:35,20:47,0.8557
27:35,43:24,0.8064
27:35,5:75,0.8061
27:35,63:8,0.778
27:35,5:67,0.7701
27:35,9:33,0.7701
27:35,14:4,0.7701
27:35,48:28,0.7701
27:35,61:9,0.7701
27:35,24:54,0.7001
27:35,3:101,0.6912
27:36,18:55,0.5216
27:36,7:52,0.4982
27:36,6:5,0.4798
27:36,20:47,0.4571
27:36,10:108,0.414
27:36,21:73,0.4032
27:36,10:57,0.3558
27:36,3:86,0.3387
27:36,7:70,0.3199
27:36,4:170,0.3148
27:36,10:22,0.3123
27:36,6:124,0.3001
27:37,63:8,1.1014
27:37,28:39,0.9466
27:37,36:31,0.7534
27:37,35:4,0.6278
27:37,6:124,0.4861
27:37,9:29,0.4243
27:37,5:54,0.3725
27:37,2:210,0.3698
27:37,2:145,0.3502
27:37,3:26,0.318
27:37,6:158,0.3173
27:37,12:50,0.3026
27:38,27:42,2.1924
27:38,39:54,1.0467
27:38,3:20,0.695
27:38,2:136,0.685
27:38,32:13,0.6407
27:38,6:158,0.6406
27:38,2:145,0.5359
27:38,3:84,0.5207
27:38,4:162,0.4935
27:38,3:91,0.4864
27:38,6:141,0.4803
27:38,2:118,0.4697
27:39,51:52,1.4
27:39,55:74,1.3442
27:39,18:39,1.1768
27:39,54:9,0.8961
27:39,55:56,0.8961
27:39,28:78,0.8701
27:39,2:63,0.8051
27:39,46:18,0.7681
27:39,2:145,0.6128
27:39,17:88,0.5666
27:39,28:31,0.5377
27:39,46:16,0.5377
27:40,31:12,1.3562
27:40,41:52,0.413
27:40,3:100,0.3877
27:40,28:49,0.3554
27:40,28:48,0.3252
27:40,13:43,0.2776
27:40,4:131,0.2587
27:40,4:51,0.2553
27:40,2:101,0.2399
27:40,11:31,0.2383
27:40,3:19,0.2184
27:40,3:73,0.2162
27:41,40:81,2.6248
27:41,23:69,1.7499
27:41,27:35,1.427
27:41,21:50,1.3124
27:41,35:26,1.3124
27:41,7:198,1.1892
27:41,5:79,1.0499
27:41,12:58,1.0499
27:41,16:22,1.0499
27:41,16:83,1.0499
27:41,18:87,0.8749
27:41,3:104,0.6562
27:42,39:54,1.0396
27:42,20:47,0.7038
27:42,2:145,0.6085
27:42,28:48,0.6013
27:42,18:55,0.5926
27:42,6:5,0.5513
27:42,2:89,0.4943
27:42,3:19,0.4873
27:42,3:184,0.4358
27:42,3:183,0.435
27:42,6:34,0.4016
27:42,7:129,0.4016
27:43,47:34,1.6103
27:43,47:1,1.5963
27:43,4:167,1.3303
27:43,10:104,1.2546
27:43,21:66,1.2286
27:43,5:76,1.0239
27:43,16:88,0.9977
27:43,27:24,0.9871
27:43,8:36,0.9662
27:43,7:194,0.8776
27:43,19:49,0.8776
27:43,6:56,0.7679
27:44,15:46,1.205
27:44,15:52,0.8034
27:44,3:142,0.5102
27:44,18:35,0.4544
27:44,39:73,0.4287
27:44,3:192,0.3937
27:44,32:27,0.3821
27:44,16:32,0.3443
27:44,40:17,0.3095
27:44,2:208,0.3013
27:44,16:28,0.2938
27:44,19:60,0.2812
27:45,23:45,1.0874
27:45,24:47,0.927
27:45,7:111,0.8699
27:45,21:25,0.8203
27:45,24:48,0.7725
27:45,5:70,0.7473
27:45,28:34,0.7249
27:45,6:48,0.6491
27:45,4:152,0.5794
27:45,8:1,0.5048
27:45,2:285,0.5015
27:45,12:63,0.4833
27:46,38:16,1.4194
27:46,16:119,0.6389
27:46,20:114,0.6308
27:46,46:16,0.6006
27:46,46:24,0.5678
27:46,6:54,0.557
27:46,7:131,0.5516
27:46,3:120,0.5166
27:46,6:160,0.4903
27:46,9:102,0.4792
27:46,3:193,0.4732
27:46,9:91,0.4631
27:47,36:19,5.1452
27:47,56:21,5.1452
27:47,105:3,5.1452
27:47,7:131,4.2401
27:47,38:19,3.8589
27:47,16:79,3.0871
27:47,6:38,2.8065
27:47,27:17,2.5726
27:47,36:18,2.5726
27:47,76:7,2.5726
27:47,34:10,2.2051
27:47,21:79,1.9294
27:48,29:36,1.1193
27:48,2:205,1.0133
27:48,38:28,0.9128
27:48,10:81,0.8763
27:48,26:183,0.8573
27:48,47:22,0.8573
27:48,28:77,0.6514
27:48,2:220,0.5923
27:48,8:73,0.5715
27:48,17:4,0.5715
27:48,18:94,0.5715
27:48,28:83,0.5715
27:49,3:70,1.4543
27:49,6:131,1.3058
27:49,29:31,1.3029
27:49,3:98,1.1634
27:49,24:27,1.0582
27:49,29:41,0.9915
27:49,4:159,0.9695
27:49,28:59,0.9164
27:49,7:4,0.9082
27:49,11:73,0.8386
27:49,28:12,0.8386
27:49,24:61,0.68
27:50,71:22,16.7178
27:50,8:30,11.1452
27:50,27:70,8.3589
27:50,7:123,7.1648
27:50,10:21,6.2692
27:50,6:123,6.1383
27:50,13:42,5.0153
27:50,16:127,5.0153
27:50,12:102,4.1795
27:50,27:51,4.1795
27:50,40:45,3.5824
27:50,35:10,3.1346
27:51,37:73,2.2568
27:51,47:10,1.8231
27:51,43:25,1.8055
27:51,27:69,1.5045
27:51,28:40,1.1284
27:51,30:42,1.1284
27:51,3:137,1.003
27:51,10:39,0.9027
27:51,10:14,0.8223
27:51,35:44,0.6944
27:51,40:21,0.6944
27:51,40:82,0.6944
27:52,15:82,2.5019
27:52,22:26,1.668
27:52,24:27,1.668
27:52,71:28,1.5194
27:52,2:127,1.5012
27:52,8:5,1.5012
27:52,10:87,1.5012
27:52,3:96,1.251
27:52,4:81,1.251
27:52,7:4,1.251
27:52,7:97,1.251
27:52,22:29,1.251
27:53,41:18,7.5439
27:53,10:103,4.8769
27:53,58:9,3.6299
27:53,9:78,3.2513
27:53,10:86,3.2513
27:53,15:59,3.2513
27:53,39:61,2.5146
27:53,6:64,2.4385
27:53,7:83,2.4385
27:53,11:58,2.4385
27:53,6:63,2.1675
27:53,7:72,1.9508
27:54,29:28,3.1532
27:54,33:30,1.4014
27:54,16:90,1.1466
27:54,4:15,1.0511
27:54,7:203,0.9967
27:54,12:93,0.9141
27:54,19:38,0.8721
27:54,4:19,0.7388
27:54,2:110,0.6977
27:54,17:59,0.6977
27:54,21:3,0.6977
27:54,28:72,0.6977
27:55,7:138,0.7784
27:55,22:27,0.6229
27:55,29:29,0.608
27:55,33:30,0.5405
27:55,4:32,0.5161
27:55,4:127,0.5087
27:55,2:223,0.4865
27:55,4:4,0.4865
27:55,4:1,0.4816
27:55,6:35,0.479
27:55,4:75,0.4515
27:55,12:50,0.4422
27:56,47:13,1.3943
27:56,9:108,1.0503
27:56,19:66,0.9325
27:56,7:88,0.8582
27:56,33:33,0.7002
27:56,27:82,0.5329
27:56,9:83,0.5083
27:56,2:125,0.498
27:56,8:47,0.4144
27:56,9:13,0.4051
27:56,46:17,0.4051
27:56,2:243,0.4004
27:57,29:32,5.281
27:57,37:134,2.339
27:57,10:103,1.9508
27:57,29:33,1.9203
27:57,37:76,1.7542
27:57,9:78,1.3005
27:57,10:86,1.3005
27:57,66:11,1.1866
27:57,21:76,1.0024
27:57,6:64,0.9754
27:57,11:58,0.9754
27:57,6:63,0.867
27:58,7:84,8.5465
27:58,25:40,6.7553
27:58,15:74,4.2733
27:58,8:32,3.2049
27:58,11:82,2.8488
27:58,46:24,2.564
27:58,37:177,1.4865
27:58,2:169,0.9211
27:58,4:102,0.8547
27:58,4:148,0.5526
27:58,7:188,0.4955
27:58,3:120,0.4251
27:59,27:15,1.0317
27:59,10:28,0.9809
27:59,3:67,0.9785
27:59,10:10,0.852
27:59,35:32,0.8119
27:59,39:29,0.7577
27:59,3:20,0.663
27:59,2:133,0.5954
27:59,6:88,0.5838
27:59,66:5,0.5765
27:59,25:58,0.5731
27:59,59:23,0.5436
27:60,50:9,1.1547
27:60,31:10,0.6384
27:60,16:65,0.5746
27:60,2:29,0.4266
27:60,29:63,0.4179
27:60,3:190,0.4132
27:60,10:6,0.4132
27:60,30:24,0.3831
27:60,57:4,0.3797
27:60,2:164,0.3258
27:60,3:191,0.2944
27:60,11:7,0.2929
27:61,2:30,0.5506
27:61,40:61,0.5081
27:61,40:64,0.4834
27:61,2:66,0.4694
27:61,2:22,0.4659
27:61,4:144,0.4107
27:61,3:41,0.3782
27:61,2:224,0.3651
27:61,7:187,0.2762
27:61,4:141,0.2738
27:61,24:43,0.2589
27:61,3:55,0.2527
27:62,2:186,0.9756
27:62,7:194,0.7162
27:62,43:60,0.6364
27:62,7:10,0.5934
27:62,40:58,0.5427
27:62,39:38,0.5147
27:62,10:14,0.4546
27:62,46:32,0.4468
27:62,8:24,0.4186
27:62,39:8,0.3876
27:62,2:30,0.3708
27:62,8:26,0.2816
27:63,6:63,0.586
27:63,2:97,0.4504
27:63,30:46,0.4138
27:63,17:94,0.389
27:63,5:46,0.3666
27:63,16:64,0.3566
27:63,61:6,0.3477
27:63,5:104,0.3465
27:63,64:6,0.3294
27:63,3:86,0.3269
27:63,9:33,0.3201
27:63,61:9,0.3201
27:64,30:11,1.9505
27:64,29:19,1.3003
27:64,30:27,0.9496
27:64,20:4,0.5882
27:64,21:16,0.5882
27:64,35:3,0.5286
27:64,29:20,0.5128
27:64,16:3,0.4902
27:64,18:51,0.4653
27:64,10:4,0.4589
27:64,3:190,0.4202
27:64,10:6,0.4202
27:65,35:38,1.8467
27:65,27:75,1.4774
27:65,49:18,1.4774
27:65,39:46,0.8208
27:65,3:5,0.7625
27:65,3:109,0.7625
27:65,4:132,0.7625
27:65,16:77,0.6715
27:65,2:117,0.61
27:65,4:126,0.61
27:65,6:73,0.5276
27:65,34:3,0.5276
27:66,26:61,2.5093
27:66,68:49,2.0075
27:66,34:21,1.952
27:66,4:145,1.6729
27:66,20:77,1.0037
27:66,36:40,1.0037
27:66,10:90,0.9125
27:66,2:8,0.8777
27:66,4:78,0.6692
27:66,4:100,0.6273
27:66,14:10,0.5856
27:66,7:38,0.5509
27:67,86:7,2.8358
27:67,18:37,1.2052
27:67,5:61,1.0124
27:67,43:24,0.9769
27:67,78:40,0.9641
27:67,13:5,0.8765
27:67,40:67,0.7562
27:67,9:23,0.7327
27:67,2:257,0.6495
27:67,59:11,0.5629
27:67,8:30,0.5624
27:67,14:13,0.5624
27:68,37:17,3.237
27:68,37:126,3.237
27:68,56:48,3.237
27:68,44:8,1.6185
27:68,46:17,1.5108
27:68,23:68,1.2948
27:68,9:114,1.0362
27:68,28:36,0.9249
27:68,17:5,0.8281
27:68,46:16,0.7893
27:68,7:70,0.704
27:68,40:8,0.704
27:69,37:73,2.2568
27:69,30:42,1.9082
27:69,43:25,1.8055
27:69,47:10,1.6961
27:69,35:44,1.2641
27:69,40:21,1.2641
27:69,40:82,1.2641
27:69,28:40,1.1284
27:69,29:20,0.9995
27:69,10:39,0.9027
27:69,30:9,0.8649
27:69,18:47,0.6931
27:70,10:62,2.774
27:70,12:86,2.774
27:70,36:76,2.774
27:70,6:33,2.0805
27:70,29:33,1.94
27:70,35:34,1.6644
27:70,12:13,1.387
27:70,12:84,1.387
27:70,19:24,1.387
27:70,28:8,1.387
27:70,2:112,1.1888
27:70,6:48,1.1888
27:71,34:29,7.2806
27:71,36:48,7.2806
27:71,51:5,7.2806
27:71,67:25,7.2806
27:71,4:120,2.9903
27:71,46:22,2.9122
27:71,6:134,2.4919
27:71,11:32,2.4269
27:71,19:54,2.4269
27:71,36:52,2.4269
27:71,46:16,2.2037
27:71,3:194,2.1359
27:72,79:7,7.2878
27:72,8:9,2.4293
27:72,68:32,1.8239
27:72,17:79,1.4591
27:72,28:67,1.4591
27:72,2:216,1.3265
27:72,47:22,1.2159
27:72,17:8,1.0422
27:72,18:24,1.0422
27:72,19:48,1.0422
27:72,28:22,1.0422
27:72,2:76,1.0121
27:73,40:61,1.725
27:73,35:30,1.5832
27:73,27:15,1.5521
27:73,28:73,1.1874
27:73,45:12,1.1874
27:73,7:144,1.0394
27:73,27:40,1.0329
27:73,17:70,1.0164
27:73,30:46,0.8635
27:73,62:10,0.8623
27:73,10:92,0.7911
27:73,27:16,0.7388
27:74,28:69,11.0363
27:74,37:49,6.509
27:74,56:78,6.509
27:74,56:23,4.3393
27:74,64:4,4.0182
27:74,52:24,3.2545
27:74,29:49,1.6487
27:74,7:2,1.374
27:74,15:47,1.374
27:74,41:5,1.3018
27:74,9:14,1.1777
27:74,10:57,1.1777
27:75,35:38,1.8467
27:75,49:18,1.4774
27:75,39:46,0.9729
27:75,21:16,0.8837
27:75,34:3,0.763
27:75,16:77,0.6715
27:75,4:131,0.6688
27:75,29:52,0.6431
27:75,6:73,0.5276
27:75,34:14,0.4738
27:75,15:85,0.4419
27:75,25:59,0.4017
27:76,15:91,1.9051
27:76,7:204,1.5241
27:76,16:98,1.5241
27:76,15:1,1.2701
27:76,30:6,1.1657
27:76,7:35,0.9841
27:76,12:2,0.9526
27:76,12:5,0.8857
27:76,10:92,0.8327
27:76,15:87,0.7621
27:76,10:93,0.7593
27:76,17:89,0.7189
27:77,31:3,3.1379
27:77,1:6,2.47
27:77,2:5,2.47
27:77,2:16,1.976
27:77,7:52,1.8828
27:77,45:20,1.8828
27:77,4:175,1.569
27:77,16:64,1.569
27:77,7:154,1.3448
27:77,7:203,1.3448
27:77,10:57,1.3448
27:77,2:2,1.235
27:78,20:72,1.9972
27:78,28:28,1.4739
27:78,6:58,1.2633
27:78,45:17,0.8795
27:78,14:4,0.8722
27:78,10:19,0.7925
27:78,10:47,0.7925
27:78,11:110,0.7925
27:78,41:45,0.7925
27:78,5:42,0.7394
27:78,4:35,0.7324
27:78,33:36,0.7132
27:79,67:29,2.3644
27:79,28:28,1.9565
27:79,7:105,1.4912
27:79,24:25,1.4912
27:79,34:26,1.316
27:79,10:108,1.1677
27:79,39:41,1.1677
27:79,10:76,1.1229
27:79,7:89,0.8373
27:79,3:3,0.802
27:79,8:6,0.802
27:79,11:88,0.6755
27:80,30:52,3.125
27:80,70:17,2.3208
27:80,43:40,1.5157
27:80,35:22,1.3722
27:80,8:20,1.3671
27:80,6:36,1.1637
27:80,35:14,1.0122
27:80,11:24,1.0104
27:80,2:137,0.9114
27:80,24:51,0.7953
27:80,10:31,0.7567
27:80,16:65,0.7273
27:81,30:53,3.1862
27:81,43:40,2.1508
27:81,6:117,1.5219
27:81,34:50,1.4009
27:81,10:108,1.0146
27:81,10:25,0.8338
27:81,3:20,0.7897
27:81,2:137,0.7711
27:81,7:198,0.7711
27:81,6:77,0.761
27:81,13:27,0.761
27:81,4:88,0.7156
27:82,19:66,0.7993
27:82,7:110,0.7335
27:82,20:57,0.7335
27:82,7:82,0.6394
27:82,26:35,0.5868
27:82,22:65,0.5211
27:82,27:25,0.489
27:82,4:100,0.4677
27:82,17:76,0.4191
27:82,22:18,0.376
27:82,20:63,0.3667
27:82,7:158,0.3659
27:83,41:19,2.3583
27:83,19:85,1.1349
27:83,6:22,0.7566
27:83,45:28,0.7308
27:83,19:95,0.5442
27:83,10:28,0.5044
27:83,18:47,0.5044
27:83,2:203,0.5042
27:83,16:92,0.3799
27:83,17:71,0.3769
27:83,17:97,0.3569
27:83,23:44,0.3547
27:84,27:22,1.9222
27:84,28:84,1.0542
27:84,3:184,0.8427
27:84,29:68,0.8427
27:84,35:25,0.8427
27:84,6:5,0.8413
27:84,16:113,0.8413
27:84,24:13,0.7212
27:84,10:81,0.6777
27:84,27:90,0.6777
27:84,10:22,0.5913
27:84,6:34,0.5834
27:85,56:1,10.6152
27:85,69:15,7.0768
27:85,51:6,5.3076
27:85,52:7,5.3076
27:85,77:7,5.3076
27:85,56:2,3.5384
27:85,56:75,3.5384
27:85,7:118,2.6538
27:85,70:1,2.6538
27:85,23:62,2.359
27:85,15:29,2.123
27:85,38:72,2.123
27:86,28:72,1.4837
27:86,28:73,1.3612
27:86,40:61,1.3296
27:86,31:29,0.8405
27:86,13:3,0.8398
27:86,28:71,0.686
27:86,7:198,0.6579
27:86,10:50,0.6222
27:86,34:33,0.5517
27:86,9:26,0.4983
27:86,45:23,0.4186
27:86,10:59,0.3794
27:87,78:18,1.6502
27:87,39:68,1.3919
27:87,4:126,0.6069
27:87,49:16,0.6069
27:87,55:29,0.5081
27:87,3:189,0.5057
27:87,5:120,0.5057
27:87,24:64,0.4674
27:87,6:101,0.4544
27:87,5:40,0.4415
27:87,42:12,0.4138
27:87,2:29,0.3858
27:88,54:52,0.7268
27:88,41:21,0.6419
27:88,65:3,0.4052
27:88,35:8,0.3956
27:88,4:86,0.3643
27:88,2:284,0.3207
27:88,30:48,0.3192
27:88,63:4,0.2843
27:88,37:102,0.2745
27:88,21:30,0.2458
27:88,41:53,0.2458
27:88,46:25,0.2458
27:89,55:70,2.528
27:89,28:84,1.0083
27:89,25:33,0.9083
27:89,16:30,0.8427
27:89,89:23,0.8046
27:89,6:160,0.7279
27:89,19:73,0.7223
27:89,27:36,0.5667
27:89,22:58,0.5618
27:89,4:170,0.5037
27:89,4:59,0.4973
27:89,33:21,0.4926
27:90,28:84,1.3004
27:90,53:31,0.9899
27:90,29:7,0.9799
27:90,39:35,0.9799
27:90,41:27,0.7977
27:90,4:174,0.5435
27:90,40:40,0.5277
27:90,11:77,0.487
27:90,4:123,0.4653
27:90,7:131,0.4261
27:90,10:13,0.4189
27:90,10:81,0.3873
27:91,3:80,0.9227
27:91,40:66,0.7405
27:91,16:2,0.6119
27:91,3:128,0.6013
27:91,29:62,0.5767
27:91,5:97,0.5297
27:91,3:47,0.5154
27:91,46:25,0.5147
27:91,11:123,0.5056
27:91,65:12,0.4656
27:91,16:35,0.4553
27:91,6:159,0.451
27:92,2:16,1.4991
27:92,34:50,1.1329
27:92,28:85,0.9243
27:92,39:41,0.8812
27:92,3:101,0.8395
27:92,2:175,0.6675
27:92,3:164,0.5738
27:92,2:44,0.5577
27:92,2:272,0.5038
27:92,46:29,0.4995
27:92,62:2,0.4903
27:92,42:7,0.4846
27:93,47:30,2.011
27:93,39:75,0.9191
27:93,9:105,0.8007
27:93,34:6,0.7474
27:93,99:7,0.7269
27:93,99:8,0.7269
27:93,47:2,0.6574
27:93,9:112,0.642
27:93,36:71,0.6058
27:93,99:6,0.6058
27:93,24:53,0.6001
27:93,7:146,0.5743
28:2,12:1,4.1182
28:2,15:1,2.7455
28:2,5:15,1.5205
28:2,16:64,1.3727
28:2,13:43,1.2954
28:2,3:23,1.1864
28:2,3:3,1.1766
28:2,2:159,1.0599
28:2,6:7,1.0296
28:2,11:6,1.0296
28:2,3:184,0.9152
28:2,4:105,0.9152
28:3,28:53,2.6145
28:3,45:6,2.6145
28:3,2:121,2.5119
28:3,46:7,1.494
28:3,6:5,1.323
28:3,22:72,1.257
28:3,19:58,0.9023
28:3,2:44,0.8906
28:3,2:129,0.8906
28:3,2:91,0.882
28:3,11:120,0.7938
28:3,34:43,0.747
28:4,28:83,0.5575
28:4,28:5,0.5127
28:4,38:28,0.5083
28:4,6:100,0.4324
28:4,40:25,0.414
28:4,16:3,0.3804
28:4,7:141,0.3764
28:4,2:30,0.3697
28:4,7:190,0.3494
28:4,10:83,0.3261
28:4,5:32,0.2825
28:4,11:82,0.2718
28:5,37:98,1.0472
28:5,75:5,0.9999
28:5,72:10,0.7951
28:5,25:62,0.767
28:5,28:19,0.722
28:5,7:110,0.7058
28:5,17:103,0.5646
28:5,28:83,0.5628
28:5,4:144,0.5236
28:5,4:75,0.4699
28:5,7:38,0.4424
28:5,11:20,0.4346
28:6,18:84,1.4183
28:6,28:39,1.0453
28:6,6:6,0.8734
28:6,22:41,0.7736
28:6,28:57,0.6546
28:6,6:75,0.6501
28:6,26:7,0.5418
28:6,12:21,0.5006
28:6,24:55,0.4479
28:6,40:29,0.425
28:6,7:146,0.3657
28:6,18:47,0.3612
28:7,20:38,1.7171
28:7,28:13,0.7204
28:7,7:117,0.6324
28:7,21:25,0.6261
28:7,29:33,0.532
28:7,5:111,0.496
28:7,3:44,0.4517
28:7,42:51,0.4133
28:7,10:15,0.4126
28:7,16:43,0.3543
28:7,21:7,0.3543
28:7,46:9,0.31
28:8,12:10,1.3471
28:8,3:33,1.3036
28:8,10:90,0.717
28:8,6:163,0.6518
28:8,2:248,0.5214
28:8,8:54,0.5214
28:8,4:92,0.5161
28:8,2:50,0.4345
28:8,3:96,0.4345
28:8,7:39,0.4345
28:8,7:130,0.4345
28:8,8:31,0.4345
28:9,33:61,0.9194
28:9,32:17,0.8764
28:9,23:50,0.7512
28:9,2:216,0.7456
28:9,25:74,0.6573
28:9,28:13,0.6573
28:9,33:16,0.6174
28:9,2:246,0.5141
28:9,3:81,0.5101
28:9,2:84,0.4534
28:9,19:26,0.4045
28:9,6:140,0.3821
28:10,15:83,1.0305
28:10,23:40,1.0305
28:10,26:157,1.0305
28:10,5:102,0.7728
28:10,30:17,0.7728
28:10,16:78,0.7324
28:10,8:11,0.6191
28:10,7:78,0.6183
28:10,7:91,0.6183
28:10,15:66,0.6183
28:10,18:41,0.6183
28:10,11:67,0.5152
28:11,12:7,1.8942
28:11,12:5,0.9872
28:11,7:202,0.9471
28:11,22:36,0.765
28:11,7:111,0.7577
28:11,12:58,0.7577
28:11,4:23,0.6314
28:11,6:87,0.6314
28:11,7:65,0.6314
28:11,7:151,0.6314
28:11,11:50,0.6314
28:11,5:25,0.5412
28:12,52:26,1.0475
28:12,24:27,0.8418
28:12,2:127,0.802
28:12,10:87,0.6825
28:12,5:97,0.601
28:12,11:73,0.5952
28:12,4:159,0.5237
28:12,4:23,0.485
28:12,7:123,0.4489
28:12,16:43,0.4489
28:12,21:7,0.4489
28:12,21:76,0.4489
28:13,32:17,0.986
28:13,7:181,0.6605
28:13,33:51,0.5648
28:13,35:24,0.4718
28:13,46:18,0.4718
28:13,11:17,0.4556
28:13,19:26,0.4551
28:13,10:30,0.4445
28:13,27:61,0.3803
28:13,5:66,0.3715
28:13,28:75,0.3669
28:13,5:83,0.3531
28:14,54:5,1.1409
28:14,68:39,1.1409
28:14,38:20,0.8529
28:14,40:67,0.5393
28:14,27:21,0.4821
28:14,18:2,0.4729
28:14,9:97,0.4656
28:14,12:48,0.4219
28:14,34:45,0.4165
28:14,17:23,0.3858
28:14,40:56,0.3749
28:14,13:6,0.3547
28:15,28:28,0.7773
28:15,4:143,0.4859
28:15,2:168,0.4171
28:15,28:20,0.3457
28:15,3:99,0.3002
28:15,45:30,0.2804
28:15,24:28,0.278
28:15,4:65,0.267
28:15,7:22,0.2607
28:15,27:24,0.238
28:15,40:28,0.2092
28:15,9:120,0.2092
28:16,39:53,1.6363
28:16,4:168,1.4867
28:16,6:54,0.8072
28:16,10:44,0.7955
28:16,7:9,0.6416
28:16,7:177,0.6416
28:16,3:117,0.532
28:16,4:49,0.4583
28:16,2:286,0.4501
28:16,2:57,0.4339
28:16,2:281,0.401
28:16,9:70,0.3671
28:17,2:47,2.0095
28:17,2:122,2.0095
28:17,8:40,1.6746
28:17,43:13,1.5449
28:17,6:138,1.4938
28:17,4:72,1.256
28:17,2:40,1.1164
28:17,1:7,1.0048
28:17,3:171,1.0048
28:17,31:20,0.8828
28:17,3:173,0.628
28:17,5:7,0.628
28:18,28:21,1.2264
28:18,44:10,0.8286
28:18,35:37,0.612
28:18,61:14,0.6105
28:18,20:94,0.5524
28:18,4:92,0.5207
28:18,2:256,0.4659
28:18,11:84,0.4394
28:18,49:6,0.4385
28:18,5:69,0.426
28:18,12:30,0.4139
28:18,9:70,0.3502
28:19,8:67,0.9971
28:19,11:107,0.8252
28:19,11:88,0.8188
28:19,28:27,0.7642
28:19,3:145,0.7471
28:19,22:14,0.6968
28:19,9:85,0.6682
28:19,18:28,0.604
28:19,9:55,0.6014
28:19,5:91,0.5559
28:19,12:30,0.5467
28:19,4:35,0.4824
28:20,36:20,2.0032
28:20,2:246,0.5053
28:20,7:63,0.4386
28:20,40:28,0.4175
28:20,4:90,0.3991
28:20,5:33,0.3627
28:20,9:48,0.3201
28:20,4:75,0.3102
28:20,11:76,0.3004
28:20,4:83,0.291
28:20,11:58,0.2628
28:20,20:40,0.2622
28:21,20:112,1.0207
28:21,66:11,0.8801
28:21,24:50,0.8505
28:21,33:43,0.7639
28:21,60:9,0.7289
28:21,2:257,0.7052
28:21,29:33,0.6479
28:21,28:25,0.6003
28:21,7:165,0.578
28:21,11:94,0.578
28:21,21:3,0.578
28:21,57:9,0.5729
28:22,67:22,0.9963
28:22,12:96,0.8251
28:22,18:24,0.7972
28:22,9:18,0.558
28:22,32:23,0.5008
28:22,2:195,0.4977
28:22,12:93,0.4951
28:22,30:38,0.4743
28:22,4:84,0.4658
28:22,9:19,0.4289
28:22,4:51,0.4123
28:22,4:98,0.4123
28:23,72:16,1.6328
28:23,79:31,1.26
28:23,77:27,0.9797
28:23,21:98,0.8384
28:23,43:22,0.7931
28:23,15:22,0.6998
28:23,5:82,0.4466
28:23,50:16,0.4335
28:23,43:23,0.3965
28:23,24:39,0.3311
28:23,13:4,0.3061
28:23,12:30,0.2985
28:24,3:150,1.3551
28:24,26:4,1.0622
28:24,15:22,0.9766
28:24,37:62,0.9485
28:24,8:23,0.813
28:24,2:271,0.7541
28:24,47:38,0.6272
28:24,5:81,0.6088
28:24,4:135,0.5436
28:24,7:3,0.5218
28:24,2:273,0.5184
28:24,16:30,0.4915
28:25,28:26,0.7747
28:25,7:113,0.6204
28:25,7:101,0.4905
28:25,6:160,0.4883
28:25,6:63,0.4509
28:25,10:78,0.4091
28:25,16:97,0.3619
28:25,10:13,0.3395
28:25,29:33,0.3377
28:25,2:92,0.3276
28:25,11:94,0.3266
28:25,42:40,0.3175
28:26,4:152,1.104
28:26,7:80,0.7803
28:26,12:78,0.7386
28:26,33:25,0.7098
28:26,33:40,0.6566
28:26,28:27,0.5888
28:26,4:114,0.5209
28:26,12:59,0.4891
28:26,12:80,0.4799
28:26,5:115,0.4459
28:26,2:180,0.4354
28:26,3:84,0.3468
28:27,4:88,0.3219
28:27,4:134,0.3211
28:27,2:277,0.3132
28:27,3:73,0.3014
28:27,33:50,0.2773
28:27,8:7,0.2771
28:27,2:62,0.2562
28:27,5:17,0.2527
28:27,6:52,0.2498
28:27,3:176,0.2306
28:27,2:233,0.2277
28:27,24:39,0.2224
28:28,20:72,1.4582
28:28,6:58,1.1681
28:28,17:53,0.8356
28:28,42:14,0.7574
28:28,4:65,0.6551
28:28,10:19,0.6551
28:28,10:47,0.6551
28:28,11:110,0.6551
28:28,2:208,0.6549
28:28,2:97,0.5821
28:28,9:114,0.5821
28:28,60:4,0.5554
28:29,43:77,1.0588
28:29,28:44,0.6222
28:29,6:2,0.5389
28:29,28:46,0.519
28:29,28:28,0.4722
28:29,35:36,0.4169
28:29,19:21,0.4103
28:29,66:6,0.3893
28:29,6:128,0.3783
28:29,10:11,0.3283
28:29,39:69,0.3127
28:29,4:103,0.3111
28:30,79:16,2.2644
28:30,37:28,1.9693
28:30,84:7,1.3129
28:30,69:19,0.7877
28:30,7:22,0.7431
28:30,29:29,0.5549
28:30,5:108,0.5346
28:30,28:46,0.4722
28:30,7:17,0.4376
28:30,17:71,0.3282
28:30,4:33,0.303
28:30,24:35,0.2661
